requestid,boro,yr,m,d,hh,mm,vol,segmentid,wktgeom,street,fromst,tost,direction
1101,Staten Island,2011,10,25,6,45,367,108460,POINT (941545.3 161103.1),VICTORY BLVD,CHRISTOPHER LA,LOOP RD,EB
1101,Staten Island,2011,10,25,7,0,431,108460,POINT (941545.3 161103.1),VICTORY BLVD,CHRISTOPHER LA,LOOP RD,EB
1101,Staten Island,2011,10,25,7,15,408,108460,POINT (941545.3 161103.1),VICTORY BLVD,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,10,0,28,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,10,15,21,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,10,30,36,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,10,45,29,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,11,0,34,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,11,15,32,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,11,30,46,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,11,45,43,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,12,0,41,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,12,15,43,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,12,30,36,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,12,45,23,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,13,0,31,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,13,15,38,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,13,30,48,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,13,45,47,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,14,0,30,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,14,15,43,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,14,30,33,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,14,45,30,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,15,0,56,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,15,15,43,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,15,30,50,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,15,45,49,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,16,0,40,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,16,15,51,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,16,30,39,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,16,45,51,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,17,0,38,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,17,15,41,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,17,30,42,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,17,45,38,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,18,0,59,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,18,15,51,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,18,30,35,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,18,45,38,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,19,0,22,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,19,15,37,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,19,30,42,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,19,45,41,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,20,0,34,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,20,15,38,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,20,30,29,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,20,45,28,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,21,0,31,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,21,15,27,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,21,30,23,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,21,45,20,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,22,0,19,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,22,15,10,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,22,30,10,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,22,45,8,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,23,0,14,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,23,15,6,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,23,30,9,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,13,23,45,8,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,0,0,2,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,0,15,4,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,0,30,11,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,0,45,8,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,1,0,8,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,1,15,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,1,30,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,1,45,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,2,0,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,2,15,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,2,30,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,2,45,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,3,0,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,3,15,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,3,30,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,3,45,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,4,0,3,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,4,15,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,4,30,3,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,4,45,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,5,0,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,5,15,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,5,30,0,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,5,45,7,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,6,0,9,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,6,15,9,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,6,30,9,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,6,45,44,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,7,0,26,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,7,15,19,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,7,30,68,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,7,45,83,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,8,0,36,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,8,15,13,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,8,30,26,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,8,45,58,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,9,0,35,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,9,15,14,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,9,30,11,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,9,45,41,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,10,0,28,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,10,15,9,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,10,30,5,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,10,45,6,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,11,0,9,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,11,15,9,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,11,30,7,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,11,45,9,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,12,0,33,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,12,15,12,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,12,30,5,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,12,45,13,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,13,0,35,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,13,15,25,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,13,30,31,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,13,45,30,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,14,0,23,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,14,15,32,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,14,30,29,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,14,45,37,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,15,0,33,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,15,15,27,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,15,30,36,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,15,45,39,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,16,0,36,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,16,15,37,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,16,30,33,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,16,45,29,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,17,0,33,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,17,15,36,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,17,30,28,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,17,45,36,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,18,0,32,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,18,15,33,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,18,30,30,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,18,45,33,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,19,0,26,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,19,15,25,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,19,30,27,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,19,45,32,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,20,0,36,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,20,15,32,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,20,30,25,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,20,45,19,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,21,0,34,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,21,15,24,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,21,30,19,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,21,45,17,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,22,0,22,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,22,15,14,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,22,30,10,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,22,45,9,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,23,0,10,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,23,15,12,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,23,30,10,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,14,23,45,8,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,0,0,5,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,0,15,4,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,0,30,2,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,0,45,3,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,1,0,5,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,1,15,5,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,1,30,1,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,1,45,2,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,2,0,4,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,2,15,6,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,2,30,2,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,2,45,5,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,3,0,3,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,3,15,9,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,3,30,5,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,3,45,1,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,4,0,1,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,4,15,2,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,4,30,4,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,4,45,2,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,5,0,4,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,5,15,2,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,5,30,2,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,5,45,4,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,6,0,5,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,6,15,2,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,6,30,9,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,6,45,9,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,7,0,8,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,7,15,13,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,7,30,8,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,7,45,15,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,8,0,16,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,8,15,11,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,8,30,17,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
1102,Staten Island,2011,10,15,8,45,32,108460,POINT (941545.3 161103.1),VICTORY BLVD LT,CHRISTOPHER LA,LOOP RD,EB
