requestid,boro,yr,m,d,hh,mm,vol,segmentid,wktgeom,street,fromst,tost,direction
3405,Staten Island,2009,7,8,21,45,75,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,8,22,0,72,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,8,22,15,48,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,8,22,30,63,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,8,22,45,65,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,8,23,0,42,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,8,23,15,47,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,8,23,30,51,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,8,23,45,35,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,0,0,27,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,0,15,23,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,0,30,22,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,0,45,29,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,1,0,13,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,1,15,15,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,1,30,10,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,1,45,10,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,2,0,12,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,2,15,11,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,2,30,6,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,2,45,3,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,3,0,4,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,3,15,4,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,3,30,6,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,3,45,5,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,4,0,10,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,4,15,6,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,4,30,6,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,4,45,6,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,5,0,7,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,5,15,16,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,5,30,21,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,5,45,31,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,6,0,23,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,6,15,38,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,6,30,51,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,6,45,61,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,7,0,57,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,7,15,63,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,7,30,79,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,7,45,88,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,8,0,76,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,8,15,75,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,8,30,92,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,8,45,109,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
3405,Staten Island,2009,7,9,9,0,106,12540,POINT (951566.8 164284.4),N/B SLOSSON AVE @ RICE AVE,POTTER AV,RICE AV,NB
24346,Bronx,2015,9,13,4,30,6,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,4,45,12,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,5,0,21,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,5,15,21,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,5,30,39,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,5,45,45,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,6,0,38,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,6,15,49,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,6,30,114,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,6,45,107,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,7,0,115,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,7,15,146,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,7,30,212,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,7,45,197,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,8,0,193,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,8,15,160,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,8,30,181,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,8,45,164,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,9,0,119,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,9,15,97,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,9,30,139,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,9,45,97,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,10,0,64,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,10,15,51,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,10,30,55,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,10,45,35,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,11,0,22,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,11,15,32,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,11,30,16,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,11,45,20,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,12,0,20,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,12,15,19,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,12,30,15,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,12,45,19,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,13,0,20,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,13,15,27,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,13,30,15,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,13,45,26,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,14,0,14,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,14,15,25,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,14,30,20,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,14,45,11,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,15,0,8,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,15,15,10,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,15,30,21,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,15,45,22,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,16,0,21,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,16,15,20,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,16,30,30,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,16,45,23,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,17,0,31,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,17,15,29,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,17,30,20,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,17,45,48,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,18,0,50,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,18,15,78,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,18,30,57,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,18,45,72,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,19,0,60,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,19,15,91,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,19,30,94,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,19,45,136,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,20,0,135,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,20,15,146,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,20,30,108,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,20,45,94,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,21,0,96,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,21,15,96,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,21,30,89,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,21,45,76,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,22,0,50,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,22,15,64,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,22,30,46,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,22,45,44,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,23,0,75,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,23,15,56,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,23,30,42,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,13,23,45,34,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,0,0,37,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,0,15,27,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,0,30,30,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,0,45,27,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,1,0,12,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,1,15,17,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,1,30,12,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,1,45,5,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,2,0,8,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,2,15,5,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,2,30,5,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,2,45,4,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,3,0,2,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,3,15,2,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,3,30,8,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
24346,Bronx,2015,9,14,3,45,3,186378,POINT (1008422.9759771157 247332.29923161125),CROSS BRONX EXPWY ET 2 A WB,Dead End,Dead end,WB
7788,Manhattan,2011,8,19,10,45,94,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,11,0,91,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,11,15,80,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,11,30,78,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,11,45,95,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,12,0,93,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,12,15,108,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,12,30,109,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,12,45,94,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,13,0,102,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,13,15,101,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,13,30,114,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,13,45,91,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,14,0,101,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,14,15,102,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,14,30,104,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,14,45,98,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,15,0,111,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
7788,Manhattan,2011,8,19,15,15,107,165408,POINT (992202.5 215918.8),E 54 ST,PARK AV,LEXINGTON AV,EB
15389,Manhattan,2013,7,23,17,0,288,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,17,15,278,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,17,30,301,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,17,45,304,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,18,0,319,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,18,15,336,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,18,30,346,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,18,45,322,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,19,0,308,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,19,15,303,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,19,30,330,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,19,45,287,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,20,0,308,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,20,15,234,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,20,30,281,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,20,45,242,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,21,0,251,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,21,15,283,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,21,30,297,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,21,45,285,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,22,0,283,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,22,15,331,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,22,30,318,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,22,45,298,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
15389,Manhattan,2013,7,23,23,0,277,34122,POINT (988658.3 219868.7),COLUMBUS AV,W 60 ST,W 61 ST,SB
